entity:sample_id	cellType	fastq1	fastq2	participant
cy128_CD45pos_S178	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S178_R1_001_824.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S178_R2_001_824.fastq.gz	Mel128
cy128_CD45pos_S179	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S179_R1_001_825.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S179_R2_001_825.fastq.gz	Mel128
cy128_CD45pos_S180	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S180_R1_001_826.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S180_R2_001_826.fastq.gz	Mel128
cy128_CD45pos_S181	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S181_R1_001_827.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S181_R2_001_827.fastq.gz	Mel128
cy128_CD45pos_S182	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S182_R1_001_828.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S182_R2_001_828.fastq.gz	Mel128
cy128_CD45pos_S183	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S183_R1_001_829.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S183_R2_001_829.fastq.gz	Mel128
cy128_CD45pos_S186	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S186_R1_001_830.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S186_R2_001_830.fastq.gz	Mel128
cy128_CD45pos_S187	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S187_R1_001_831.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S187_R2_001_831.fastq.gz	Mel128
cy128_CD45pos_S190	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S190_R1_001_832.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S190_R2_001_832.fastq.gz	Mel128
cy128_CD45pos_S97	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S97_R1_001_833.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy128_CD45pos_S97_R2_001_833.fastq.gz	Mel128
cy129PA_CD45neg_CD90neg_S103	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S103_R1_001_448.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S103_R2_001_448.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S105	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S105_R1_001_449.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S105_R2_001_449.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S106	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S106_R1_001_450.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S106_R2_001_450.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S108	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S108_R1_001_451.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S108_R2_001_451.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S110	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S110_R1_001_452.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S110_R2_001_452.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S114	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S114_R1_001_453.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S114_R2_001_453.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S119	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S119_R1_001_454.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S119_R2_001_454.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S122	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S122_R1_001_455.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S122_R2_001_455.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S123	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S123_R1_001_456.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S123_R2_001_456.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S125	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S125_R1_001_457.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S125_R2_001_457.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S126	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S126_R1_001_458.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S126_R2_001_458.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S127	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S127_R1_001_459.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S127_R2_001_459.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S128	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S128_R1_001_460.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S128_R2_001_460.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S129	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S129_R1_001_461.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S129_R2_001_461.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S132	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S132_R1_001_462.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S132_R2_001_462.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S134	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S134_R1_001_463.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S134_R2_001_463.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S136	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S136_R1_001_464.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S136_R2_001_464.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S137	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S137_R1_001_465.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S137_R2_001_465.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S138	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S138_R1_001_466.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S138_R2_001_466.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S140	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S140_R1_001_467.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S140_R2_001_467.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S141	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S141_R1_001_468.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S141_R2_001_468.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S142	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S142_R1_001_469.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S142_R2_001_469.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S144	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S144_R1_001_470.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S144_R2_001_470.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S149	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S149_R1_001_471.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S149_R2_001_471.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S150	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S150_R1_001_472.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S150_R2_001_472.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S151	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S151_R1_001_473.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S151_R2_001_473.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S153	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S153_R1_001_474.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S153_R2_001_474.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S154	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S154_R1_001_475.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S154_R2_001_475.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S161	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S161_R1_001_476.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S161_R2_001_476.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S162	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S162_R1_001_477.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S162_R2_001_477.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S163	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S163_R1_001_478.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S163_R2_001_478.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S164	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S164_R1_001_479.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S164_R2_001_479.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S169	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S169_R1_001_480.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S169_R2_001_480.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S171	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S171_R1_001_481.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S171_R2_001_481.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S172	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S172_R1_001_482.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S172_R2_001_482.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S173	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S173_R1_001_483.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S173_R2_001_483.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S175	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S175_R1_001_484.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S175_R2_001_484.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S181	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S181_R1_001_485.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S181_R2_001_485.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S182	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S182_R1_001_486.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S182_R2_001_486.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S183	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S183_R1_001_487.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S183_R2_001_487.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S184	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S184_R1_001_488.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S184_R2_001_488.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S186	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S186_R1_001_489.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S186_R2_001_489.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S189	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S189_R1_001_490.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S189_R2_001_490.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S190	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S190_R1_001_491.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S190_R2_001_491.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S191	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S191_R1_001_492.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S191_R2_001_492.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S97	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S97_R1_001_493.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S97_R2_001_493.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S98	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S98_R1_001_494.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S98_R2_001_494.fastq.gz	Mel129pa
cy129PA_CD45neg_CD90neg_S99	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S99_R1_001_495.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45neg_CD90neg_S99_R2_001_495.fastq.gz	Mel129pa
cy129PA_CD45pos_S1	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S1_R1_001_496.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S1_R2_001_496.fastq.gz	Mel129pa
cy129PA_CD45pos_S11	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S11_R1_001_497.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S11_R2_001_497.fastq.gz	Mel129pa
cy129PA_CD45pos_S12	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S12_R1_001_498.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S12_R2_001_498.fastq.gz	Mel129pa
cy129PA_CD45pos_S13	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S13_R1_001_499.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S13_R2_001_499.fastq.gz	Mel129pa
cy129PA_CD45pos_S14	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S14_R1_001_500.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S14_R2_001_500.fastq.gz	Mel129pa
cy129PA_CD45pos_S15	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S15_R1_001_501.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S15_R2_001_501.fastq.gz	Mel129pa
cy129PA_CD45pos_S16	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S16_R1_001_502.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S16_R2_001_502.fastq.gz	Mel129pa
cy129PA_CD45pos_S18	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S18_R1_001_503.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S18_R2_001_503.fastq.gz	Mel129pa
cy129PA_CD45pos_S19	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S19_R1_001_504.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S19_R2_001_504.fastq.gz	Mel129pa
cy129PA_CD45pos_S2	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S2_R1_001_505.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S2_R2_001_505.fastq.gz	Mel129pa
cy129PA_CD45pos_S20	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S20_R1_001_506.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S20_R2_001_506.fastq.gz	Mel129pa
cy129PA_CD45pos_S22	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S22_R1_001_507.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S22_R2_001_507.fastq.gz	Mel129pa
cy129PA_CD45pos_S23	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S23_R1_001_508.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S23_R2_001_508.fastq.gz	Mel129pa
cy129PA_CD45pos_S24	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S24_R1_001_509.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S24_R2_001_509.fastq.gz	Mel129pa
cy129PA_CD45pos_S25	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S25_R1_001_510.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S25_R2_001_510.fastq.gz	Mel129pa
cy129PA_CD45pos_S26	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S26_R1_001_511.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S26_R2_001_511.fastq.gz	Mel129pa
cy129PA_CD45pos_S27	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S27_R1_001_512.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S27_R2_001_512.fastq.gz	Mel129pa
cy129PA_CD45pos_S28	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S28_R1_001_513.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S28_R2_001_513.fastq.gz	Mel129pa
cy129PA_CD45pos_S29	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S29_R1_001_514.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S29_R2_001_514.fastq.gz	Mel129pa
cy129PA_CD45pos_S3	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S3_R1_001_515.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S3_R2_001_515.fastq.gz	Mel129pa
cy129PA_CD45pos_S30	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S30_R1_001_516.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S30_R2_001_516.fastq.gz	Mel129pa
cy129PA_CD45pos_S31	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S31_R1_001_517.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S31_R2_001_517.fastq.gz	Mel129pa
cy129PA_CD45pos_S34	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S34_R1_001_518.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S34_R2_001_518.fastq.gz	Mel129pa
cy129PA_CD45pos_S35	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S35_R1_001_519.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy129_PA_CD45pos_S35_R2_001_519.fastq.gz	Mel129pa
